,precision,recall,f1-score,support
0,0.4993141289437586,0.5112359550561798,0.5052047189451769,712.0
1,0.6217008797653959,0.4348717948717949,0.511768255884128,975.0
2,0.10857142857142857,0.5135135135135135,0.17924528301886794,74.0
accuracy,0.4690516751845542,0.4690516751845542,0.4690516751845542,0.4690516751845542
macro avg,0.40986214576019436,0.48654042114716267,0.3987394192827243,1761.0
weighted avg,0.5506554817112452,0.4690516751845542,0.49514137440056044,1761.0
