,precision,recall,f1-score,support
0,0.52834008097166,0.36657303370786515,0.4328358208955224,712.0
1,0.6004746835443038,0.7784615384615384,0.6779812416257258,975.0
2,0.6666666666666666,0.02702702702702703,0.051948051948051945,74.0
accuracy,0.5803520726859739,0.5803520726859739,0.5803520726859739,0.5803520726859739
macro avg,0.59849381039421,0.3906871997321435,0.3875883714897667,1761.0
weighted avg,0.5740910206932717,0.5803520726859739,0.5525581890442081,1761.0
