,precision,recall,f1-score,support
0,0.5658914728682171,0.30758426966292135,0.3985441310282075,712.0
1,0.5892857142857143,0.6092307692307692,0.5990922844175492,975.0
2,0.08469945355191257,0.4189189189189189,0.1409090909090909,74.0
accuracy,0.4792731402612152,0.4792731402612152,0.4792731402612152,0.4792731402612152
macro avg,0.4132922135686146,0.44524465260420315,0.37951516878494923,1761.0
weighted avg,0.558623543255868,0.4792731402612152,0.49875393033870924,1761.0
