,precision,recall,f1-score,support
0,0.571917808219178,0.2345505617977528,0.33266932270916333,712.0
1,0.5943661971830986,0.6492307692307693,0.6205882352941177,975.0
2,0.07920792079207921,0.43243243243243246,0.13389121338912133,74.0
accuracy,0.47245883021010787,0.47245883021010787,0.47245883021010787,0.47245883021010787
macro avg,0.4151639753981186,0.4387379211536515,0.3623829237974674,1761.0
weighted avg,0.5636421963907948,0.47245883021010787,0.48372631287421014,1761.0
