,precision,recall,f1-score,support
0,0.5117241379310344,0.5210674157303371,0.5163535142658316,712.0
1,0.616822429906542,0.40615384615384614,0.4897959183673469,975.0
2,0.08883248730964467,0.47297297297297297,0.14957264957264957,74.0
accuracy,0.4554230550823396,0.4554230550823396,0.4554230550823396,0.4554230550823396
macro avg,0.40579301838240706,0.46673141161905213,0.38524069406860934,1761.0
weighted avg,0.5521425663978924,0.4554230550823396,0.48623685328439037,1761.0
