,precision,recall,f1-score,support
0,0.5326370757180157,0.28651685393258425,0.3726027397260274,712.0
1,0.5945558739255015,0.4256410256410256,0.49611476389719067,975.0
2,0.0661764705882353,0.6081081081081081,0.1193633952254642,74.0
accuracy,0.37705848949460535,0.37705848949460535,0.37705848949460535,0.37705848949460535
macro avg,0.39778980674391745,0.44008866256057266,0.3293602996162274,1761.0
weighted avg,0.5473177931925727,0.37705848949460535,0.4303452224482548,1761.0
