,precision,recall,f1-score,support
0,0.5247148288973384,0.38764044943820225,0.44588045234248797,712.0
1,0.5971731448763251,0.52,0.555921052631579,975.0
2,0.08290155440414508,0.43243243243243246,0.13913043478260873,74.0
accuracy,0.46280522430437254,0.46280522430437254,0.46280522430437254,0.46280522430437254
macro avg,0.4015965093926029,0.4466909606235449,0.3803106465855586,1761.0
weighted avg,0.5462666038928045,0.46280522430437254,0.4939157073012799,1761.0
