,precision,recall,f1-score,support
0,0.4967741935483871,0.5407303370786517,0.5178211163416274,712.0
1,0.6213275299238302,0.5856410256410256,0.6029567053854277,975.0
2,0.16417910447761194,0.14864864864864866,0.15602836879432624,74.0
accuracy,0.5491198182850653,0.5491198182850653,0.5491198182850653,0.5491198182850653
macro avg,0.4274269426499431,0.4250066704561086,0.42560206350712715,1761.0
weighted avg,0.5517585583268195,0.5491198182850653,0.5497544133315223,1761.0
