,precision,recall,f1-score,support
0,0.4890016920473773,0.4058988764044944,0.44359171143514964,712.0
1,0.5812964930924548,0.561025641025641,0.5709812108559499,975.0
2,0.10043668122270742,0.3108108108108108,0.15181518151815182,74.0
accuracy,0.48779102782509937,0.48779102782509937,0.48779102782509937,0.48779102782509937
macro avg,0.3902449554541798,0.42591177608031544,0.3887960346030838,1761.0
weighted avg,0.5237737648571019,0.48779102782509937,0.5018616141730385,1761.0
