,precision,recall,f1-score,support
0,0.482311320754717,0.574438202247191,0.5243589743589744,712.0
1,0.6110397946084724,0.4882051282051282,0.5427594070695553,975.0
2,0.13432835820895522,0.24324324324324326,0.1730769230769231,74.0
accuracy,0.5127768313458262,0.5127768313458262,0.5127768313458262,0.5127768313458262
macro avg,0.40922649119071486,0.4352955245651875,0.41339843483515093,1761.0
weighted avg,0.5389606806519488,0.5127768313458262,0.5197851811153313,1761.0
