,precision,recall,f1-score,support
0,0.497737556561086,0.3089887640449438,0.38128249566724437,712.0
1,0.5843465045592705,0.7887179487179488,0.6713225665648189,975.0
2,0.6666666666666666,0.02702702702702703,0.051948051948051945,74.0
accuracy,0.56274843838728,0.56274843838728,0.56274843838728,0.56274843838728
macro avg,0.582916909262341,0.3749112465966398,0.36818437139337173,1761.0
weighted avg,0.5527883677172716,0.56274843838728,0.5280277087790642,1761.0
