,precision,recall,f1-score,support
0,0.516380655226209,0.4648876404494382,0.4892830746489283,712.0
1,0.6085858585858586,0.24717948717948718,0.3515681983953319,975.0
2,0.06353591160220995,0.6216216216216216,0.11528822055137845,74.0
accuracy,0.35093696763202725,0.35093696763202725,0.35093696763202725,0.35093696763202725
macro avg,0.3961674751380926,0.444562916416849,0.31871316453187953,1761.0
weighted avg,0.5484019852929225,0.35093696763202725,0.3973196314061826,1761.0
