,precision,recall,f1-score,support
0,0.528052805280528,0.449438202247191,0.4855842185128983,712.0
1,0.6128158844765343,0.6964102564102564,0.6519443110897744,975.0
2,0.14893617021276595,0.0945945945945946,0.11570247933884298,74.0
accuracy,0.5712663259511641,0.5712663259511641,0.5712663259511641,0.5712663259511641
macro avg,0.42993495332327614,0.4134810177506807,0.4177436696471719,1761.0
weighted avg,0.5590518803634875,0.5712663259511641,0.5621485805592209,1761.0
