,precision,recall,f1-score,support
0,0.5060869565217392,0.5449438202247191,0.5247971145175835,534.0
1,0.6286549707602339,0.5882352941176471,0.607773851590106,731.0
2,0.1935483870967742,0.21428571428571427,0.20338983050847456,56.0
accuracy,0.554882664647994,0.554882664647994,0.554882664647994,0.554882664647994
macro avg,0.4427634381262491,0.4491549428760268,0.44532026553872134,1321.0
weighted avg,0.5606630795501583,0.554882664647994,0.557088701872242,1321.0
