,precision,recall,f1-score,support
0,0.5180533751962323,0.6179775280898876,0.5636208368915456,534.0
1,0.6591276252019386,0.5581395348837209,0.6044444444444443,731.0
2,0.2,0.23214285714285715,0.21487603305785125,56.0
accuracy,0.5685087055261165,0.5685087055261165,0.5685087055261165,0.5685087055261165
macro avg,0.45906033346605696,0.4694199733721553,0.46098043813128037,1321.0
weighted avg,0.58263648476715,0.5685087055261165,0.5714273078275653,1321.0
