,precision,recall,f1-score,support
0,0.47667638483965014,0.4592696629213483,0.4678111587982832,712.0
1,0.5935984481086324,0.6276923076923077,0.6101694915254238,975.0
2,0.1590909090909091,0.0945945945945946,0.11864406779661017,74.0
accuracy,0.5371947756956275,0.5371947756956275,0.5371947756956275,0.5371947756956275
macro avg,0.40978858067973056,0.39385218840275016,0.3988749060401057,1761.0
weighted avg,0.5280663260559197,0.5371947756956275,0.5319571040991568,1761.0
