,precision,recall,f1-score,support
0,0.5145482388973966,0.47191011235955055,0.49230769230769234,712.0
1,0.6137614678899083,0.6861538461538461,0.6479418886198547,975.0
2,0.2777777777777778,0.06756756756756757,0.10869565217391305,74.0
accuracy,0.5735377626348666,0.5735377626348666,0.5735377626348666,0.5735377626348666
macro avg,0.46869582818836086,0.40854384202698807,0.4163150777004867,1761.0
weighted avg,0.5595294337553449,0.5735377626348666,0.5623565568360619,1761.0
