,precision,recall,f1-score,support
0,0.5393013100436681,0.34691011235955055,0.42222222222222217,712.0
1,0.6014234875444839,0.52,0.5577557755775577,975.0
2,0.08478260869565217,0.527027027027027,0.14606741573033707,74.0
accuracy,0.4503123225440091,0.4503123225440091,0.4503123225440091,0.4503123225440091
macro avg,0.4085024687612681,0.4646457131288592,0.37534847117670567,1761.0
weighted avg,0.5545964486941748,0.4503123225440091,0.4856576332620023,1761.0
