,precision,recall,f1-score,support
0,0.48776978417266187,0.476123595505618,0.48187633262260127,712.0
1,0.6021611001964636,0.6287179487179487,0.6151530356246864,975.0
2,0.16666666666666666,0.10810810810810811,0.13114754098360656,74.0
accuracy,0.545144804088586,0.545144804088586,0.545144804088586,0.545144804088586
macro avg,0.4188658503452641,0.4043165507772249,0.40939230307696467,1761.0
weighted avg,0.5376107281975132,0.545144804088586,0.5409284932391528,1761.0
