,precision,recall,f1-score,support
0,0.5574074074074075,0.42275280898876405,0.48083067092651754,712.0
1,0.618049225159526,0.6953846153846154,0.6544401544401546,975.0
2,0.0967741935483871,0.16216216216216217,0.12121212121212119,74.0
accuracy,0.56274843838728,0.56274843838728,0.56274843838728,0.56274843838728
macro avg,0.4240769420384402,0.42676652884518057,0.4188276488595977,1761.0
weighted avg,0.571625984626458,0.56274843838728,0.5618400256947917,1761.0
