,precision,recall,f1-score,support
0,0.49421296296296297,0.5997191011235955,0.5418781725888325,712.0
1,0.6372282608695652,0.48102564102564105,0.5482174167153712,975.0
2,0.11801242236024845,0.25675675675675674,0.16170212765957448,74.0
accuracy,0.5195911413969335,0.5195911413969335,0.5195911413969335,0.5195911413969335
macro avg,0.4164845487309255,0.4458338329686644,0.4172659056545927,1761.0
weighted avg,0.5575866571448689,0.5195911413969335,0.5294123779827054,1761.0
