,precision,recall,f1-score,support
0,0.49447077409162715,0.4396067415730337,0.4654275092936803,712.0
1,0.5889243876464324,0.5671794871794872,0.5778474399164054,975.0
2,0.09523809523809523,0.24324324324324326,0.13688212927756652,74.0
accuracy,0.5019875070982396,0.5019875070982396,0.5019875070982396,0.5019875070982396
macro avg,0.39287775232538485,0.4166764906652547,0.3933856928292174,1761.0
weighted avg,0.5299898285951898,0.5019875070982396,0.5138642351516954,1761.0
