,precision,recall,f1-score,support
0,0.5343511450381679,0.39325842696629215,0.45307443365695793,712.0
1,0.6079613992762364,0.5169230769230769,0.5587583148558759,975.0
2,0.07352941176470588,0.40540540540540543,0.12448132780082988,74.0
accuracy,0.46223736513344693,0.46223736513344693,0.46223736513344693,0.46223736513344693
macro avg,0.40528065202637004,0.43852896976492484,0.3787713587712212,1761.0
weighted avg,0.555741939825153,0.46223736513344693,0.49777965474474417,1761.0
