,precision,recall,f1-score,support
0,0.5098335854765507,0.47331460674157305,0.49089584850691914,712.0
1,0.6137012369172217,0.6615384615384615,0.6367226061204344,975.0
2,0.12244897959183673,0.08108108108108109,0.09756097560975609,74.0
accuracy,0.5610448608745031,0.5610448608745031,0.5610448608745031,0.5610448608745031
macro avg,0.415327933995203,0.4053113831203719,0.40839314341236993,1761.0
weighted avg,0.5510627162654123,0.5610448608745031,0.5551061313455264,1761.0
