,precision,recall,f1-score,support
0,0.5420560747663551,0.40730337078651685,0.4651162790697674,712.0
1,0.6177777777777778,0.7128205128205128,0.661904761904762,975.0
2,0.1485148514851485,0.20270270270270271,0.17142857142857143,74.0
accuracy,0.5678591709256104,0.5678591709256104,0.5678591709256104,0.5678591709256104
macro avg,0.43611623467642713,0.4409421954365775,0.43281653746770027,1761.0
weighted avg,0.5674431332066321,0.5678591709256104,0.5617294990576557,1761.0
