,precision,recall,f1-score,support
0,0.5311871227364185,0.3707865168539326,0.43672456575682383,712.0
1,0.6129943502824858,0.6676923076923077,0.6391752577319587,975.0
2,0.10891089108910891,0.2972972972972973,0.15942028985507248,74.0
accuracy,0.532084043157297,0.532084043157297,0.532084043157297,0.532084043157297
macro avg,0.4176974547026711,0.44525870728117917,0.41177337111461837,1761.0
weighted avg,0.5587360186566427,0.532084043157297,0.5371611973633127,1761.0
