,precision,recall,f1-score,support
0,0.49673202614379086,0.42696629213483145,0.4592145015105741,712.0
1,0.5991266375545852,0.7035897435897436,0.6471698113207548,975.0
2,0.0,0.0,0.0,74.0
accuracy,0.5621805792163543,0.5621805792163543,0.5621805792163543,0.5621805792163543
macro avg,0.36528622123279203,0.3768520119081917,0.3687947709437763,1761.0
weighted avg,0.5325506384043722,0.5621805792163543,0.5439814259586966,1761.0
