,precision,recall,f1-score,support
0,0.5030487804878049,0.6179775280898876,0.5546218487394958,534.0
1,0.6352941176470588,0.5170998632010944,0.5701357466063348,731.0
2,0.17142857142857143,0.21428571428571427,0.19047619047619047,56.0
accuracy,0.5450416351249053,0.5450416351249053,0.5450416351249053,0.5450416351249053
macro avg,0.43659048985447835,0.4497877018588987,0.4384112619406737,1321.0
weighted avg,0.5621711194401876,0.5450416351249053,0.5477698445592643,1321.0
