,precision,recall,f1-score,support
0,0.5224625623960066,0.4410112359550562,0.4782939832444783,712.0
1,0.6034648700673725,0.6430769230769231,0.6226415094339622,975.0
2,0.08264462809917356,0.13513513513513514,0.10256410256410256,74.0
accuracy,0.5400340715502555,0.5400340715502555,0.5400340715502555,0.5400340715502555
macro avg,0.4028573535208509,0.40640776472237145,0.4011665317475144,1761.0
weighted avg,0.5488286741743236,0.5400340715502555,0.5424250603963233,1761.0
