,precision,recall,f1-score,support
0,0.48255813953488375,0.46629213483146065,0.47428571428571425,712.0
1,0.5996168582375478,0.642051282051282,0.6201089648340762,975.0
2,0.20689655172413793,0.08108108108108109,0.11650485436893201,74.0
accuracy,0.5474162407722885,0.5474162407722885,0.5474162407722885,0.5474162407722885
macro avg,0.4296905164988565,0.3964748326546079,0.40363317782957414,1761.0
weighted avg,0.5357854497206318,0.5474162407722885,0.5399880911459135,1761.0
