,precision,recall,f1-score,support
0,0.5308848080133556,0.44662921348314605,0.48512585812356973,712.0
1,0.6136363636363636,0.6369230769230769,0.6250629089079015,975.0
2,0.08,0.16216216216216217,0.10714285714285714,74.0
accuracy,0.5400340715502555,0.5400340715502555,0.5400340715502555,0.5400340715502555
macro avg,0.40817372388323975,0.4152381508561283,0.40577720805810946,1761.0
weighted avg,0.5577543656166745,0.5400340715502555,0.5467203399192261,1761.0
