,precision,recall,f1-score,support
0,0.508843537414966,0.5252808988764045,0.516931582584658,712.0
1,0.6345323741007194,0.4523076923076923,0.5281437125748503,975.0
2,0.09063444108761329,0.40540540540540543,0.14814814814814814,74.0
accuracy,0.4798409994321408,0.4798409994321408,0.4798409994321408,0.4798409994321408
macro avg,0.41133678420109954,0.4609979988631674,0.39774114776921876,1761.0
weighted avg,0.560858950612232,0.4798409994321408,0.5076424585597492,1761.0
