,precision,recall,f1-score,support
0,0.49943630214205187,0.6221910112359551,0.5540963101938712,712.0
1,0.636241610738255,0.48615384615384616,0.5511627906976745,975.0
2,0.13953488372093023,0.24324324324324326,0.17733990147783255,74.0
accuracy,0.5309483248154457,0.5309483248154457,0.5309483248154457,0.5309483248154457
macro avg,0.4250709322004124,0.45052936687768147,0.42753300078979267,1761.0
weighted avg,0.5600566717718845,0.5309483248154457,0.5366402308334063,1761.0
