,precision,recall,f1-score,support
0,0.5584415584415584,0.36235955056179775,0.4395229982964225,712.0
1,0.6056338028169014,0.7497435897435898,0.6700274977085243,975.0
2,0.11956521739130435,0.14864864864864866,0.13253012048192772,74.0
accuracy,0.5678591709256104,0.5678591709256104,0.5678591709256104,0.5678591709256104
macro avg,0.42788019288325474,0.4202505963180121,0.41402687216229156,1761.0
weighted avg,0.5661278668051248,0.5678591709256104,0.5542444145193224,1761.0
