,precision,recall,f1-score,support
0,0.5364238410596026,0.4550561797752809,0.4924012158054711,712.0
1,0.6195255474452555,0.6964102564102564,0.655721873491067,975.0
2,0.14754098360655737,0.12162162162162163,0.1333333333333333,74.0
accuracy,0.5746734809767178,0.5746734809767178,0.5746734809767178,0.5746734809767178
macro avg,0.43449679070380515,0.4243626859357197,0.42715214087662384,1761.0
weighted avg,0.5660926839184818,0.5746734809767178,0.5677371714786783,1761.0
