,precision,recall,f1-score,support
0,0.5051020408163265,0.5561797752808989,0.5294117647058822,712.0
1,0.6259426847662142,0.4256410256410256,0.5067155067155067,975.0
2,0.08598726114649681,0.36486486486486486,0.13917525773195877,74.0
accuracy,0.47586598523566154,0.47586598523566154,0.47586598523566154,0.47586598523566154
macro avg,0.40567732890967917,0.4488952219289298,0.39176750971778257,1761.0
weighted avg,0.5543951323299966,0.47586598523566154,0.5004473393471733,1761.0
