,precision,recall,f1-score,support
0,0.4742857142857143,0.46629213483146065,0.4702549575070821,712.0
1,0.5981688708036622,0.6030769230769231,0.6006128702757916,975.0
2,0.1282051282051282,0.13513513513513514,0.13157894736842105,74.0
accuracy,0.5281090289608177,0.5281090289608177,0.5281090289608177,0.5281090289608177
macro avg,0.40021990443150157,0.40150139768117293,0.4008155917170982,1761.0
weighted avg,0.528332343607143,0.5281090289608177,0.5281975697724034,1761.0
