,precision,recall,f1-score,support
0,0.5,0.4101123595505618,0.4506172839506173,712.0
1,0.583232077764277,0.49230769230769234,0.5339265850945495,975.0
2,0.08757062146892655,0.4189189189189189,0.14485981308411214,74.0
accuracy,0.4559909142532652,0.4559909142532652,0.4559909142532652,0.4559909142532652
macro avg,0.3902675664110678,0.440446323592391,0.376467894043093,1761.0
weighted avg,0.5287515626399039,0.4559909142532652,0.4838941242522712,1761.0
