,precision,recall,f1-score,support
0,0.5464135021097046,0.3637640449438202,0.4367622259696458,712.0
1,0.6091205211726385,0.5753846153846154,0.5917721518987341,975.0
2,0.09289617486338798,0.4594594594594595,0.15454545454545454,74.0
accuracy,0.4849517319704713,0.4849517319704713,0.4849517319704713,0.4849517319704713
macro avg,0.41614339938191036,0.466202706595965,0.39435994413794484,1761.0
weighted avg,0.5620745250342549,0.4849517319704713,0.5107262445360689,1761.0
