,precision,recall,f1-score,support
0,0.513262599469496,0.5435393258426966,0.5279672578444747,712.0
1,0.6287625418060201,0.5784615384615385,0.6025641025641026,975.0
2,0.14545454545454545,0.21621621621621623,0.17391304347826086,74.0
accuracy,0.5491198182850653,0.5491198182850653,0.5491198182850653,0.5491198182850653
macro avg,0.42915989557668716,0.4460723601734838,0.4348148012956128,1761.0
weighted avg,0.5617547333599018,0.5491198182850653,0.5543908306659042,1761.0
