,precision,recall,f1-score,support
0,0.5390879478827362,0.4648876404494382,0.4992458521870287,712.0
1,0.6213692946058091,0.6143589743589744,0.6178442496132026,975.0
2,0.08196721311475409,0.20270270270270271,0.1167315175097276,74.0
accuracy,0.5366269165247018,0.5366269165247018,0.5366269165247018,0.5366269165247018
macro avg,0.41414148520109983,0.4273164391703717,0.41127387310331964,1761.0
weighted avg,0.5654351248743122,0.5366269165247018,0.5488355039328545,1761.0
