,precision,recall,f1-score,support
0,0.5345132743362832,0.4241573033707865,0.47298355520751756,712.0
1,0.6132596685082873,0.5692307692307692,0.5904255319148936,975.0
2,0.08247422680412371,0.32432432432432434,0.1315068493150685,74.0
accuracy,0.5002839295854627,0.5002839295854627,0.5002839295854627,0.5002839295854627
macro avg,0.410082389882898,0.43923746564196,0.3983053121458265,1761.0
weighted avg,0.5591168205034178,0.5002839295854627,0.5236574058910215,1761.0
