,precision,recall,f1-score,support
0,0.49763593380614657,0.5912921348314607,0.540436456996149,712.0
1,0.6354556803995006,0.522051282051282,0.5731981981981982,975.0
2,0.14912280701754385,0.22972972972972974,0.18085106382978722,74.0
accuracy,0.5377626348665531,0.5377626348665531,0.5377626348665531,0.5377626348665531
macro avg,0.427404807074397,0.44769104887082417,0.43149523967471143,1761.0
weighted avg,0.559296513900504,0.5377626348665531,0.5434650649335068,1761.0
