,precision,recall,f1-score,support
0,0.4767080745341615,0.4311797752808989,0.45280235988200584,712.0
1,0.5746180963572268,0.5015384615384615,0.5355969331872945,975.0
2,0.10150375939849623,0.36486486486486486,0.1588235294117647,74.0
accuracy,0.4673480976717774,0.4673480976717774,0.4673480976717774,0.4673480976717774
macro avg,0.38427664342996154,0.4325277005614084,0.3824076074936884,1761.0
weighted avg,0.5151505231187438,0.4673480976717774,0.48628917164683183,1761.0
