,precision,recall,f1-score,support
0,0.5300207039337475,0.3595505617977528,0.42845188284518826,712.0
1,0.609860664523044,0.5835897435897436,0.5964360587002098,975.0
2,0.08695652173913043,0.40540540540540543,0.1431980906921241,74.0
accuracy,0.4855195911413969,0.4855195911413969,0.4855195911413969,0.4855195911413969
macro avg,0.4089459633986406,0.44951523693096723,0.3893620107458407,1761.0
weighted avg,0.5556068550366221,0.4855195911413969,0.5094716391423598,1761.0
