,precision,recall,f1-score,support
0,0.5270935960591133,0.4508426966292135,0.48599545798637395,712.0
1,0.6170616113744076,0.6676923076923077,0.6413793103448275,975.0
2,0.09278350515463918,0.12162162162162163,0.10526315789473685,74.0
accuracy,0.5570698466780238,0.5570698466780238,0.5570698466780238,0.5570698466780238
macro avg,0.41231290419605343,0.41338554198104766,0.4108793087419795,1761.0
weighted avg,0.5586551339384324,0.5570698466780238,0.5560267276301623,1761.0
