,precision,recall,f1-score,support
0,0.4958775029446408,0.5912921348314607,0.5393978219090326,712.0
1,0.6362484157160964,0.5148717948717949,0.5691609977324263,975.0
2,0.13821138211382114,0.22972972972972974,0.17258883248730966,74.0
accuracy,0.5337876206700738,0.5337876206700738,0.5337876206700738,0.5337876206700738
macro avg,0.42344576692485275,0.44529788647766183,0.4270492173762563,1761.0
weighted avg,0.5585659453130045,0.5337876206700738,0.5404626891495785,1761.0
