,precision,recall,f1-score,support
0,0.5655526992287918,0.3089887640449438,0.39963669391462303,712.0
1,0.5943637916310845,0.7138461538461538,0.6486486486486486,975.0
2,0.10945273631840796,0.2972972972972973,0.16,74.0
accuracy,0.5326519023282226,0.5326519023282226,0.5326519023282226,0.5326519023282226
macro avg,0.4231230757260947,0.44004407172946497,0.4027617808544239,1761.0
weighted avg,0.5623382857346788,0.5326519023282226,0.5274354108459081,1761.0
