,precision,recall,f1-score,support
0,0.4960212201591512,0.5252808988764045,0.5102319236016372,712.0
1,0.6209573091849935,0.49230769230769234,0.5491990846681922,975.0
2,0.08547008547008547,0.2702702702702703,0.12987012987012986,74.0
accuracy,0.49630891538898353,0.49630891538898353,0.49630891538898353,0.49630891538898353
macro avg,0.4008162049380766,0.4292862871514556,0.39643371271331973,1761.0
weighted avg,0.5479416646981661,0.49630891538898353,0.5158231838536301,1761.0
