,precision,recall,f1-score,support
0,0.5044378698224852,0.4789325842696629,0.4913544668587896,712.0
1,0.5984375,0.39282051282051283,0.4743034055727554,975.0
2,0.07640449438202247,0.4594594594594595,0.13102119460500963,74.0
accuracy,0.4304372515616127,0.4304372515616127,0.4304372515616127,0.4304372515616127
macro avg,0.39309328806816923,0.4437375188498784,0.3655596890121849,1761.0
weighted avg,0.5384953199306526,0.4304372515616127,0.46677215743195083,1761.0
