,precision,recall,f1-score,support
0,0.4839650145772595,0.46629213483146065,0.47496423462088694,712.0
1,0.5988315481986368,0.6307692307692307,0.6143856143856143,975.0
2,0.1875,0.12162162162162163,0.1475409836065574,74.0
accuracy,0.5428733674048836,0.5428733674048836,0.5428733674048836,0.5428733674048836
macro avg,0.4234321875919654,0.4062276624074377,0.41229694420435287,1761.0
weighted avg,0.5351044008362746,0.5428733674048836,0.5383978091214824,1761.0
