,precision,recall,f1-score,support
0,0.49338146811071,0.5758426966292135,0.5314322747893714,712.0
1,0.630527817403709,0.4533333333333333,0.5274463007159904,975.0
2,0.09606986899563319,0.2972972972972973,0.14521452145214522,74.0
accuracy,0.49630891538898353,0.49630891538898353,0.49630891538898353,0.49630891538898353
macro avg,0.4066597181700174,0.44215777575328136,0.40136436565250233,1761.0
weighted avg,0.5526186244004082,0.49630891538898353,0.5129959099577409,1761.0
