,precision,recall,f1-score,support
0,0.5443037974683544,0.24157303370786518,0.3346303501945525,712.0
1,0.5946428571428571,0.683076923076923,0.635799522673031,975.0
2,0.08307692307692308,0.36486486486486486,0.13533834586466165,74.0
accuracy,0.49119818285065303,0.49119818285065303,0.49119818285065303,0.49119818285065303
macro avg,0.40734119256271156,0.42983827388321766,0.3685894062440817,1761.0
weighted avg,0.5527931753659547,0.49119818285065303,0.4930019202377692,1761.0
