,precision,recall,f1-score,support
0,0.5366269165247018,0.44241573033707865,0.48498845265588914,712.0
1,0.6170854271356784,0.6297435897435898,0.6233502538071066,975.0
2,0.07262569832402235,0.17567567567567569,0.10276679841897234,74.0
accuracy,0.534923339011925,0.534923339011925,0.534923339011925,0.534923339011925
macro avg,0.4087793473281342,0.41594499858544803,0.40370183496065604,1761.0
weighted avg,0.5616757283923065,0.534923339011925,0.5455326625984815,1761.0
