,precision,recall,f1-score,support
0,0.5335463258785943,0.4691011235955056,0.49925261584454417,712.0
1,0.6132264529058116,0.6276923076923077,0.6203750633552964,975.0
2,0.0948905109489051,0.17567567567567569,0.1232227488151659,74.0
accuracy,0.5445769449176604,0.5445769449176604,0.5445769449176604,0.5445769449176604
macro avg,0.41388776324443693,0.42415636898782966,0.4142834760050021,1761.0
weighted avg,0.5592292296530065,0.5445769449176604,0.550512227521324,1761.0
