,precision,recall,f1-score,support
0,0.4847560975609756,0.44662921348314605,0.46491228070175433,712.0
1,0.5968992248062015,0.6317948717948718,0.6138515196811161,975.0
2,0.1506849315068493,0.14864864864864866,0.14965986394557826,74.0
accuracy,0.5366269165247018,0.5366269165247018,0.5366269165247018,0.5366269165247018
macro avg,0.4107800846246754,0.40902424464222215,0.4094745547761495,1761.0
weighted avg,0.5328073654633548,0.5366269165247018,0.5341269764228904,1761.0
