,precision,recall,f1-score,support
0,0.5078534031413613,0.5449438202247191,0.5257452574525746,712.0
1,0.6106408706166868,0.517948717948718,0.5604883462819091,975.0
2,0.1,0.22972972972972974,0.13934426229508196,74.0
accuracy,0.5167518455423055,0.5167518455423055,0.5167518455423055,0.5167518455423055
macro avg,0.4061647579193494,0.43087408930105564,0.4085259553431886,1761.0
weighted avg,0.5476243451947297,0.5167518455423055,0.5287440297222774,1761.0
