,precision,recall,f1-score,support
0,0.5263157894736842,0.351123595505618,0.4212299915754002,712.0
1,0.5962587685113017,0.7846153846153846,0.6775907883082374,975.0
2,0.3333333333333333,0.013513513513513514,0.025974025974025972,74.0
accuracy,0.5769449176604202,0.5769449176604202,0.5769449176604202,0.5769449176604202
macro avg,0.4853026304394397,0.3830841645448387,0.37493160195255454,1761.0
weighted avg,0.5569311800513622,0.5769449176604202,0.5465581206838696,1761.0
