,precision,recall,f1-score,support
0,0.5166112956810631,0.43679775280898875,0.4733637747336377,712.0
1,0.6073619631901841,0.6092307692307692,0.6082949308755761,975.0
2,0.10497237569060773,0.25675675675675674,0.14901960784313723,74.0
accuracy,0.524701873935264,0.524701873935264,0.524701873935264,0.524701873935264
macro avg,0.4096485448539517,0.4342617595988383,0.41022610448411695,1761.0
weighted avg,0.5495588372722608,0.524701873935264,0.5344406679127932,1761.0
