,precision,recall,f1-score,support
0,0.48129675810473815,0.5421348314606742,0.5099075297225891,712.0
1,0.6097560975609756,0.48717948717948717,0.5416191562143672,975.0
2,0.1111111111111111,0.2702702702702703,0.15748031496062992,74.0
accuracy,0.5002839295854627,0.5002839295854627,0.5002839295854627,0.5002839295854627
macro avg,0.40072132225894164,0.4331948629701439,0.40300233363252874,1761.0
weighted avg,0.5368641164762902,0.5002839295854627,0.5126555262797149,1761.0
