,precision,recall,f1-score,support
0,0.4675324675324675,0.4550561797752809,0.46120996441281137,712.0
1,0.5896373056994819,0.5835897435897436,0.58659793814433,975.0
2,0.14563106796116504,0.20270270270270271,0.1694915254237288,74.0
accuracy,0.5156161272004542,0.5156161272004542,0.5156161272004542,0.5156161272004542
macro avg,0.40093361373103814,0.413782875355909,0.4057664759936234,1761.0
weighted avg,0.5216105559166598,0.5156161272004542,0.5183741381226573,1761.0
