,precision,recall,f1-score,support
0,0.4972972972972973,0.5168539325842697,0.5068870523415978,712.0
1,0.6147058823529412,0.4287179487179487,0.5051359516616314,975.0
2,0.08797653958944282,0.40540540540540543,0.14457831325301204,74.0
accuracy,0.46337308347529815,0.46337308347529815,0.46337308347529815,0.46337308347529815
macro avg,0.3999932397465604,0.45032576223587467,0.3855337724187471,1761.0
weighted avg,0.5451017461098309,0.46337308347529815,0.49069274805112495,1761.0
