,precision,recall,f1-score,support
0,0.5264367816091954,0.32162921348314605,0.39930252833478636,712.0
1,0.5964325529542921,0.5487179487179488,0.5715811965811967,975.0
2,0.07692307692307693,0.44594594594594594,0.13121272365805167,74.0
accuracy,0.45258375922771155,0.45258375922771155,0.45258375922771155,0.45258375922771155
macro avg,0.39993080382885476,0.43876436938234686,0.3673654828580115,1761.0
weighted avg,0.5463015532813683,0.45258375922771155,0.4834212426983137,1761.0
