,precision,recall,f1-score,support
0,0.5570342205323194,0.41151685393258425,0.47334410339256866,712.0
1,0.6135084427767354,0.6707692307692308,0.6408623223909847,975.0
2,0.08284023668639054,0.1891891891891892,0.11522633744855967,74.0
accuracy,0.5457126632595116,0.5457126632595116,0.5457126632595116,0.5457126632595116
macro avg,0.41779429999848183,0.4238250912970014,0.409810921077371,1761.0
weighted avg,0.5683755106423176,0.5457126632595116,0.5510440175570201,1761.0
